doc_id,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9
37,0.100000000139,0.099999999872,0.099999999948,0.099999999836,0.099999999898,0.099999999936,0.100000000043,0.100000000290,0.099999999844,0.100000000193
38,0.099999999791,0.100000000192,0.100000000079,0.100000000246,0.100000000152,0.100000000096,0.099999999935,0.099999999565,0.100000000235,0.099999999709
39,0.100000000076,0.099999999930,0.099999999972,0.099999999911,0.099999999945,0.099999999965,0.100000000023,0.100000000158,0.099999999915,0.100000000105
40,0.100000000166,0.099999999847,0.099999999938,0.099999999804,0.099999999879,0.099999999924,0.100000000051,0.100000000347,0.099999999813,0.100000000231
41,0.099999999986,0.100000000013,0.100000000005,0.100000000016,0.100000000011,0.100000000006,0.099999999996,0.099999999971,0.100000000015,0.099999999981
42,0.100000000007,0.099999999993,0.099999999997,0.099999999992,0.099999999995,0.099999999997,0.100000000002,0.100000000015,0.099999999992,0.100000000010
43,0.100000000171,0.099999999842,0.099999999936,0.099999999798,0.099999999875,0.099999999922,0.100000000053,0.100000000358,0.099999999808,0.100000000238
44,0.100000000103,0.099999999906,0.099999999961,0.099999999879,0.099999999925,0.099999999953,0.100000000032,0.100000000214,0.099999999885,0.100000000142
45,0.100000000163,0.099999999850,0.099999999939,0.099999999808,0.099999999881,0.099999999926,0.100000000050,0.100000000339,0.099999999817,0.100000000226
46,0.100000000044,0.099999999960,0.099999999984,0.099999999948,0.099999999968,0.099999999980,0.100000000014,0.100000000091,0.099999999951,0.100000000061
47,0.100000000154,0.099999999858,0.099999999942,0.099999999819,0.099999999888,0.099999999930,0.100000000048,0.100000000321,0.099999999827,0.100000000214
48,0.099999999938,0.100000000057,0.100000000023,0.100000000073,0.100000000045,0.100000000028,0.099999999981,0.099999999870,0.100000000070,0.099999999914
49,0.100000000203,0.099999999813,0.099999999924,0.099999999762,0.099999999852,0.099999999907,0.100000000063,0.100000000423,0.099999999773,0.100000000282
50,0.100000000216,0.099999999801,0.099999999919,0.099999999746,0.099999999842,0.099999999901,0.100000000067,0.100000000451,0.099999999757,0.100000000300
51,0.099999999911,0.100000000082,0.100000000033,0.100000000105,0.100000000065,0.100000000041,0.099999999972,0.099999999815,0.100000000100,0.099999999876
52,0.099999999936,0.100000000059,0.100000000024,0.100000000076,0.100000000046,0.100000000029,0.099999999980,0.099999999867,0.100000000072,0.099999999911
53,0.100000000004,0.099999999996,0.099999999998,0.099999999995,0.099999999997,0.099999999998,0.100000000001,0.100000000009,0.099999999995,0.100000000006
54,0.100000000101,0.099999999907,0.099999999962,0.099999999881,0.099999999927,0.099999999954,0.100000000031,0.100000000210,0.099999999887,0.100000000140
55,0.100000000098,0.099999999910,0.099999999963,0.099999999884,0.099999999928,0.099999999955,0.100000000030,0.100000000205,0.099999999890,0.100000000136
56,0.100000000153,0.099999999859,0.099999999943,0.099999999820,0.099999999888,0.099999999930,0.100000000047,0.100000000319,0.099999999828,0.100000000212
57,0.099999999828,0.100000000159,0.100000000065,0.100000000203,0.100000000126,0.100000000079,0.099999999947,0.099999999641,0.100000000194,0.099999999760
58,0.099999999987,0.100000000012,0.100000000005,0.100000000015,0.100000000010,0.100000000006,0.099999999996,0.099999999973,0.100000000014,0.099999999982
59,0.099999999953,0.100000000044,0.100000000018,0.100000000055,0.100000000035,0.100000000021,0.099999999986,0.099999999902,0.100000000053,0.099999999935
60,0.099999999886,0.100000000105,0.100000000043,0.100000000134,0.100000000083,0.100000000052,0.099999999964,0.099999999762,0.100000000128,0.099999999841
61,0.100000000138,0.099999999873,0.099999999948,0.099999999838,0.099999999899,0.099999999937,0.100000000043,0.100000000287,0.099999999845,0.100000000191
62,0.100000000167,0.099999999846,0.099999999937,0.099999999804,0.099999999878,0.099999999924,0.100000000052,0.100000000348,0.099999999813,0.100000000232
63,0.099999999838,0.100000000150,0.100000000061,0.100000000191,0.100000000118,0.100000000074,0.099999999950,0.099999999661,0.100000000183,0.099999999774
64,0.099999999954,0.100000000042,0.100000000017,0.100000000054,0.100000000033,0.100000000021,0.099999999986,0.099999999905,0.100000000051,0.099999999937
